course_id,course_gpa,valid_sections,total_graded,title,description,department,difficulty_score,difficulty_tier
BME110C,3.032955715756952,10.0,971.0,Biomechanics III,Introduction to human biomechanics with emphasis on cardiovascular biomechanics and biofluid mechanics.,BME,5.20797734939984,hard
BIOSCI25,3.0,5.0,344.0,Biology of Cancer,"Biological, clinical, and psychosocial nature of cancer through the perspectives of medical researchers, biologists, physicians, and health educators. For students of all majors, designed so that each can increase personal awareness of the biology of cancer.",BIO SCI,5.351749109857923,hard
SPANISH1AB,3.314814814814815,3.0,54.0,Fundamentals Intensive Spanish,"An intensive, proficiency-oriented, and task-based approach, designed to develop basic oral communicative abilities in Spanish. Reading and writing skills, along with an an introduction to Hispanic cultures.",SPANISH,3.978346071732041,medium
EECS176,3.3333333333333335,9.0,447.0,Fundamentals of Solid-State Electronics and Materials,"Physical properties of semiconductors and the roles materials play in device operation. Topics include: crystal structure, phonon vibrations, energy band, transport phenomenon, optical properties and quantum confinement effect essential to the understanding of electronic, optoelectronic and nanodevices.",EECS,3.897557657724636,medium
CRM/LAWC113,3.451655629139073,15.0,1510.0,Gender and Social Control,"Examines the legal system's use of sex as an organizing characteristic, focusing particularly on sameness and difference feminism, and tracing the evolution of equal treatment of men and women in the areas of constitutional rights, employment, education, and military service.",CRM/LAW,3.3813678442521584,medium
EECS12,2.9403747870528107,24.0,1761.0,Introduction to Programming,"An introduction to computers and programming. Python programming syntax/style, types. Numbers and sequences. Control flow. I/O and errors/exceptions. Function calling, parameter passing, formal arguments, return values. Variable scoping. Programming laboratory.",EECS,5.611868534856211,hard
SOCIOL157AW,3.623853211009174,3.0,109.0,Sociology of Education,"Focuses on education’s role in creating and redressing inequality, and in shaping how we understand our place in society. Education from cross-national and historical perspectives, and education as a vehicle for examining and solving social problems.",SOCIOL,2.63014308935159,medium
MGMT107,3.7795583086453,60.0,7426.0,Introduction to Management Information Systems,"Information Technology (IT) continues to drive rapid productivity growth and structural changes in the economy. Topics include what IT is, and how companies can use IT to improve business processes, enhance customer services, and gain competitive advantage over rivals.",MGMT,1.95086802324349,easy
EASIAN155,3.266932270916335,7.0,251.0,Topics in Cultural Studies in East Asia,Interdisciplinary and theoretical introduction to issues in cultural studies that are pertinent to the study of East Asia. All readings in English.,E ASIAN,4.18723722986274,medium
PUBHLTH119,3.6666666666666665,9.0,483.0,Special Topics in Epidemiology and Genetics,Studies in selected areas of epidemiology and genetics. Topics addressed vary each quarter.,PUBHLTH,2.443366205591351,medium
ITALIAN50,3.8562628336755647,11.0,487.0,Topics in Italian Culture,"Examines Italian culture at home and from abroad, in cinema, literature, and popular culture.",ITALIAN,1.6162388293266272,easy
JAPANSE2A,3.1538461538461537,27.0,520.0,Intermediate Japanese,"Japanese listening, speaking, reading, and writing abilities developed for meaningful communication. Content deals with daily life, society, and culture, including social issues in Japan. Approximately 180 kanji (Chinese characters) are introduced in addition to the 180 characters learned in 1A-B-C.",JAPANSE,4.680583824257946,medium
PUBHLTH107,2.9923076923076923,8.0,650.0,Epidemiology of Drug Use and Misuse,"Applies epidemiologic concepts to the use and misuse of licit/illicit substances. Emphasizes descriptive aspects of drug use and determinants of progressing from experimental use to misuse. Assesses subgroups of abusers, risk factors, trends, and surveillance techniques for estimating drug prevalence.",PUBHLTH,5.385307374137922,hard
SPANISH3B,3.2888888888888888,5.0,90.0,Composition and Grammar,"Focuses on intermediate to advanced grammar and composition in an orderly fashion.  Emphasis is placed on key elements of grammar, to constitute about 30 percent of the course, and composition writing, to constitute about 70 percent of the workload.",SPANISH,4.091449851342409,medium
MATH141,3.0843373493975905,8.0,166.0,Introduction to Topology,The elements of naive set theory and the basic properties of metric spaces. Introduction to topological properties.,MATH,4.983821152089259,hard
BME130,2.7164776517678453,15.0,1499.0,Biomedical Signals and Systems,Analysis of analog and digital biomedical signals; Fourier Series expansions; difference and differential equations; convolutions. System models: discrete-time and continuous-time linear time-invariant systems; Laplace and Fourier transforms. Analysis of signals and systems using computer programs.,BME,6.588636435721792,hard
ANTHRO136G,3.709183673469388,5.0,196.0,Colonialism and Gender,"An anthropological enquiry into the ways colonial relations of power have been structured and gendered throughout the world, and to what effect. Examines the social locations of men and women in the everyday exercise of colonial and imperial power.",ANTHRO,2.2578826020029195,easy
ENGRCEE110,3.0338461538461536,11.0,1300.0,"Methods III: Modeling, Economics, and Management","Analysis, modeling, and management of civil engineering systems. Statistics and system performance studies, probabilistic models and simulation, basic economics and capital investments, project elements and organization, managerial concepts and network technique, project scheduling. Emphasis on real-world examples. Laboratory sessions.",ENGRCEE,5.204092747025928,hard
EARTHSS100,3.5,5.0,146.0,Special Topics in Earth System Science,Devoted to current topics in the field of Earth System Science. Topics addressed vary each quarter.,EARTHSS,3.1704619316579934,medium
PUBHLTH2,3.630405975183713,63.0,8301.0,Case Studies in Public Health Practice,"Explores public health through diverse case studies illustrating foundational principles and ongoing evolution. Topics include epidemiological investigations, health policy analysis, community interventions, and global health challenges.",PUBHLTH,2.6015561684002106,medium
SOCECOLH190A,3.9565217391304346,8.0,161.0,Honors Research,Independent work on an individual research project in addition to participation in a mini proseminar in which faculty discuss their ongoing research. Students prepare a written proposal for a research project.,SOCECOL,1.1788518993884938,easy
UPPP155,3.644683714670255,9.0,743.0,Urban Design Principles,Introduction to principles of urban design and its applications. Study of contemporary and traditional theories of urban design formulated to improve physical characteristics of built environment to facilitate an enhanced quality of life. A variety of case studies are discussed.,UPPP,2.5392684682488644,medium
PSYCH135M,3.4011627906976742,5.0,172.0,The Mind/Body Problem,"What is consciousness and what is matter and how are the two related? How can brains have minds? This multidisciplinary course draws on information from the fields of computer vision, artificial intelligence, cognition, neurophysiology, philosophy, and psychophysics.",PSYCH,3.6016466064184454,medium
ARTHIS100,3.5172413793103448,6.0,116.0,Studies in Ancient Art ,"Topics in Egyptian, Prehistoric, and Etruscan art of the Mediterranean area treated with specific reference to relevant cultural and historical settings. Specialized courses in Greek and Roman art are also taught.",ART HIS,3.0952451324097208,medium
